name	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role
S__GCA_905182865.1	d__Bacteria	p__SAR324	c__SAR324	509	5	2596420	100	TRUE	GCA_905182865.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_008975185.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	277	5	293163	100	TRUE	GCA_008975185.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__IMGVR_UViG_3300047157_000078	d__Viruses	p__Uroviricota	c__Caudoviricetes	92	5	46211	100	FALSE	IMGVR_UViG_3300047157_000078	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__TARA_ARC_108_MAG_00021	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	479	5	1256797	100	TRUE	TARA_ARC_108_MAG_00021	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_003672175.1	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	468	5	1014927	100	TRUE	GCA_003672175.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""
S__IMGVR_UViG_3300025079_000001	d__Viruses	p__Uroviricota	c__Caudoviricetes	53	5	11653	100	FALSE	IMGVR_UViG_3300025079_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300009443_000008	d__Viruses	p__Uroviricota	c__Caudoviricetes	69	5	33865	100	FALSE	IMGVR_UViG_3300009443_000008	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_003545625.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	315	5	389076	100	TRUE	GCA_003545625.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB	""		""	""	""	nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	""
S__IMGVR_UViG_3300020182_000036	d__Viruses	p__Uroviricota	c__Caudoviricetes	67	5	29152	100	FALSE	IMGVR_UViG_3300020182_000036	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300031519_000018	d__Viruses	p__Uroviricota	c__Caudoviricetes	67	5	24179	100	FALSE	IMGVR_UViG_3300031519_000018	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	161	5	49503	100	FALSE	Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_905618915.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	425	5	599668	100	TRUE	GCA_905618915.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0;W00010:1;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCF_013407165.1	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	453	5	610182	100	TRUE	GCF_013407165.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""
S__IMGVR_UViG_3300027833_000046	d__Viruses	p__Uroviricota	c__Caudoviricetes	42	5	13893	100	FALSE	IMGVR_UViG_3300027833_000046	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCF_001682155.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	247	5	166140	100	TRUE	GCF_001682155.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__IMGVR_UViG_3300023239_000003	d__Viruses	p__Uroviricota	c__Caudoviricetes	35	5	9045	100	FALSE	IMGVR_UViG_3300023239_000003	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_905480095.1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	422	5	749058	100	TRUE	GCA_905480095.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_905182235.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	453	5	495493	100	TRUE	GCA_905182235.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""
S__GCA_905182795.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	422	5	377348	100	TRUE	GCA_905182795.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""
S__GCA_015492195.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	88	4	146906	100	TRUE	GCA_015492195.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""
S__GCA_002295725.1	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	396	5	690189	100	TRUE	GCA_002295725.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.6	KEGG_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_004356825.1	d__Bacteria	p__KSB1	c__UBA2214	510	5	1632870	100	TRUE	GCA_004356825.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.6	KEGG_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__3300024516_26	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	431	5	592234	100	TRUE	3300024516_26	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_004356105.1	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	398	5	998931	100	TRUE	GCA_004356105.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:1;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_004356455.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	404	5	864913	100	TRUE	GCA_004356455.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.625	KEGG_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__IMGVR_UViG_3300049783_000307	d__Viruses	p__Uroviricota	c__Caudoviricetes	14	4	4666	100	FALSE	IMGVR_UViG_3300049783_000307	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_003229345.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	443	5	468325	100	TRUE	GCA_003229345.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_015659595.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	458	5	1294758	100	TRUE	GCA_015659595.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__3300024516_18	d__Bacteria	p__Nitrospirota	c__Nitrospiria	469	5	638157	100	TRUE	3300024516_18	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB	""		""	""	""	nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	""
S__IMGVR_UViG_3300031957_000171																										
S__3300024353_106	d__Bacteria	p__Aerophobota	c__Aerophobia	92	4	245631	100	TRUE	3300024353_106	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_003230615.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	394	5	280249	100	TRUE	GCA_003230615.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_004356895.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	444	5	788695	100	TRUE	GCA_004356895.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.67;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__3300024353_29	d__Bacteria	p__Aerophobota	c__Aerophobia	70	4	313366	100	TRUE	3300024353_29	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	146	5	81445	100	FALSE	IMGVR_UViG_GVMAG-M-3300025652-16_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300028535_000001	d__Viruses	p__Uroviricota	c__Caudoviricetes	153	5	70411	100	FALSE	IMGVR_UViG_3300028535_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_002313235.1	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	377	5	458803	100	TRUE	GCA_002313235.1	Unknown	Other	Unknown	uncertain	Unknown	Tier3_unknown	0.1	""	""		""	""	""	""	""	""	""
S__IMGVR_UViG_3300025141_000590	d__Viruses	p__Uroviricota	c__Caudoviricetes	16	5	3026	100	FALSE	IMGVR_UViG_3300025141_000590	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300046167_000870	d__Viruses	p__Uroviricota	c__Caudoviricetes	12	5	14888	100	FALSE	IMGVR_UViG_3300046167_000870	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__3300024060_20	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	166	5	319868	100	TRUE	3300024060_20	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""
S__IMGVR_UViG_3300025853_000376	d__Viruses	p__Uroviricota	c__Caudoviricetes	17	5	4064	100	FALSE	IMGVR_UViG_3300025853_000376	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_009392475.1	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	399	5	691453	100	TRUE	GCA_009392475.1	Dehalococcoidia	Diagenetic	Diagenetic_acetogen	diagenetic_in_situ	CO2	Tier1_taxonomy_conserved	0.85	GTDB_ACETO_DIAG	""		""	""	""	acsB/fhs (WL pathway)	Drake et al. 2008 Ann NY Acad Sci; Ragsdale & Pierce 2008 Biochim Biophys Acta	10.1196/annals.1419.016; 10.1016/j.bbapap.2008.08.012	""
S__3300026119_8	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	399	5	454666	100	TRUE	3300026119_8	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.6	KEGG_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__IMGVR_UViG_3300020399_000132	d__Viruses	p__Uroviricota	c__Caudoviricetes	81	5	30780	100	FALSE	IMGVR_UViG_3300020399_000132	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_012964335.1	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	489	5	835386	100	TRUE	GCA_012964335.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""
S__3300027668_18	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	427	5	413021	100	TRUE	3300027668_18	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""
S__3300026108_2	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	439	5	570512	100	TRUE	3300026108_2	Dehalococcoidia	Diagenetic	Diagenetic_acetogen	diagenetic_in_situ	CO2	Tier1_taxonomy_conserved	0.85	GTDB_ACETO_DIAG	""		""	""	""	acsB/fhs (WL pathway)	Drake et al. 2008 Ann NY Acad Sci; Ragsdale & Pierce 2008 Biochim Biophys Acta	10.1196/annals.1419.016; 10.1016/j.bbapap.2008.08.012	""
S__GCA_003331785.1	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	260	5	387473	100	TRUE	GCA_003331785.1	Oxygenic_photosynthesis	Cyanobacteria	Primary_producer	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_CYANO	""		""	""	""	psbA (K02703)	Falkowski & Raven 2007 Aquatic Photosynthesis	10.1515/9781400849727	""
S__3300027771_26	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	384	5	262463	100	TRUE	3300027771_26	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__IMGVR_UViG_3300009436_000049	d__Viruses	p__Uroviricota	c__Caudoviricetes	16	5	3735	100	FALSE	IMGVR_UViG_3300009436_000049	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_905612365.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	304	5	286491	100	TRUE	GCA_905612365.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
S__GCA_002335045.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	161	5	120675	100	TRUE	GCA_002335045.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""
S__TARA_ARC_NCLDV_00116	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	23	5	26450	100	FALSE	TARA_ARC_NCLDV_00116	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_015658965.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	53	5	33259	100	TRUE	GCA_015658965.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""
S__IMGVR_UViG_3300037635_001655																										
S__3300020364_17	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	276	5	408849	100	TRUE	3300020364_17	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""
S__IMGVR_UViG_3300006467_000165	d__Viruses	p__Uroviricota	c__Caudoviricetes	35	5	8786	100	FALSE	IMGVR_UViG_3300006467_000165	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_009937205.1	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	481	5	909041	100	TRUE	GCA_009937205.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""
S__3300001683_28	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	469	5	870635	100	TRUE	3300001683_28	Dehalococcoidia	Diagenetic	Diagenetic_acetogen	diagenetic_in_situ	CO2	Tier1_taxonomy_conserved	0.85	GTDB_ACETO_DIAG	""		""	""	""	acsB/fhs (WL pathway)	Drake et al. 2008 Ann NY Acad Sci; Ragsdale & Pierce 2008 Biochim Biophys Acta	10.1196/annals.1419.016; 10.1016/j.bbapap.2008.08.012	""
S__IMGVR_UViG_3300046168_000044	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	60	5	19976	100	FALSE	IMGVR_UViG_3300046168_000044	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300025653_000044	d__Viruses	p__Uroviricota	c__Caudoviricetes	77	5	21024	100	FALSE	IMGVR_UViG_3300025653_000044	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__TARA_ARC_NCLDV_00127	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	60	5	18637	100	FALSE	TARA_ARC_NCLDV_00127	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_004356775.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	216	5	91866	100	TRUE	GCA_004356775.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""
